 219.462054	1.34788648	1.25702588	1.25285880
 219.536717	1.34863885	1.25777893	1.25361187
 219.611406	1.34939102	1.25853179	1.25436475
 219.686120	1.35014298	1.25928447	1.25511745
 219.760860	1.35089475	1.26003695	1.25586996
 219.835625	1.35164631	1.26078924	1.25662227
 219.910416	1.35239768	1.26154135	1.25737441
 219.985232	1.35314884	1.26229327	1.25812635
 220.060074	1.35389980	1.26304500	1.25887810
 220.134941	1.35465056	1.26379654	1.25962967
 220.209833	1.35540112	1.26454788	1.26038104
 220.284751	1.35615148	1.26529904	1.26113223
 220.359695	1.35690163	1.26605001	1.26188322
 220.434663	1.35765158	1.26680079	1.26263403
 220.509658	1.35840133	1.26755138	1.26338464
 220.584678	1.35915088	1.26830177	1.26413507
 220.659723	1.35990022	1.26905198	1.26488530
 220.734794	1.36064936	1.26980199	1.26563535
 220.809891	1.36139829	1.27055182	1.26638520
 220.885013	1.36214702	1.27130145	1.26713486
 220.960161	1.36289555	1.27205089	1.26788433
 221.035334	1.36364387	1.27280013	1.26863361
 221.110533	1.36439199	1.27354919	1.26938270
 221.185757	1.36513991	1.27429805	1.27013160
 221.261007	1.36588762	1.27504672	1.27088030
 221.336282	1.36663512	1.27579519	1.27162881
 221.411584	1.36738242	1.27654348	1.27237713
 221.486910	1.36812951	1.27729156	1.27312525
 221.562263	1.36887640	1.27803946	1.27387318
 221.637641	1.36962308	1.27878716	1.27462092
 221.713045	1.37036955	1.27953467	1.27536846
 221.788474	1.37111582	1.28028198	1.27611581
 221.863929	1.37186188	1.28102910	1.27686297
 221.939410	1.37260773	1.28177602	1.27760993
 222.014916	1.37335338	1.28252275	1.27835670
 222.090448	1.37409882	1.28326928	1.27910327
 222.166006	1.37484405	1.28401562	1.27984965
 222.241589	1.37558907	1.28476176	1.28059583
 222.317198	1.37633389	1.28550771	1.28134182
 222.392833	1.37707849	1.28625346	1.28208761
 222.468494	1.37782289	1.28699901	1.28283321
 222.544180	1.37856708	1.28774437	1.28357861
 222.619892	1.37931106	1.28848953	1.28432381
 222.695630	1.38005483	1.28923449	1.28506882
 222.771394	1.38079839	1.28997926	1.28581363
 222.847183	1.38154174	1.29072383	1.28655825
 222.922999	1.38228488	1.29146820	1.28730266
 222.998840	1.38302782	1.29221237	1.28804688
 223.074706	1.38377054	1.29295635	1.28879090
 223.150599	1.38451305	1.29370012	1.28953473
 223.226517	1.38525535	1.29444370	1.29027835
 223.302462	1.38599743	1.29518708	1.29102178
 223.378432	1.38673931	1.29593026	1.29176501
 223.454428	1.38748098	1.29667324	1.29250804
 223.530449	1.38822243	1.29741602	1.29325087
 223.606497	1.38896367	1.29815861	1.29399351
 223.682571	1.38970470	1.29890099	1.29473594
 223.758670	1.39044552	1.29964317	1.29547817
 223.834795	1.39118612	1.30038515	1.29622021
 223.910947	1.39192651	1.30112693	1.29696204
 223.987124	1.39266669	1.30186851	1.29770368
 224.063327	1.39340666	1.30260989	1.29844511
 224.139556	1.39414641	1.30335107	1.29918634
 224.215810	1.39488594	1.30409205	1.29992738
 224.292091	1.39562527	1.30483282	1.30066821
 224.368398	1.39636438	1.30557340	1.30140884
 224.444731	1.39710327	1.30631377	1.30214926
 224.521090	1.39784195	1.30705394	1.30288949
 224.597474	1.39858042	1.30779391	1.30362952
 224.673885	1.39931867	1.30853367	1.30436934
 224.750322	1.40005670	1.30927323	1.30510896
 224.826784	1.40079452	1.31001259	1.30584838
 224.903273	1.40153212	1.31075174	1.30658759
 224.979788	1.40226951	1.31149069	1.30732660
 225.056328	1.40300668	1.31222944	1.30806541
 225.132895	1.40374363	1.31296798	1.30880401
 225.209488	1.40448037	1.31370632	1.30954242
 225.286107	1.40521689	1.31444446	1.31028061
 225.362752	1.40595320	1.31518239	1.31101861
 225.439423	1.40668928	1.31592011	1.31175640
 225.516120	1.40742515	1.31665763	1.31249398
 225.592843	1.40816080	1.31739494	1.31323136
 225.669592	1.40889623	1.31813205	1.31396853
 225.746368	1.40963145	1.31886896	1.31470550
 225.823169	1.41036644	1.31960565	1.31544227
 225.899997	1.41110122	1.32034214	1.31617882
 225.976851	1.41183578	1.32107843	1.31691518
 226.053731	1.41257012	1.32181450	1.31765132
 226.130637	1.41330424	1.32255037	1.31838726
 226.207569	1.41403814	1.32328604	1.31912299
 226.284528	1.41477182	1.32402149	1.31985852
 226.361512	1.41550528	1.32475674	1.32059384
 226.438523	1.41623852	1.32549178	1.32132895
 226.515560	1.41697154	1.32622661	1.32206385
 226.592623	1.41770434	1.32696124	1.32279855
 226.669713	1.41843691	1.32769565	1.32353304
 226.746828	1.41916927	1.32842986	1.32426732
